provincia_iso,fecha,0-9_H,10-19_H,20-29_H,30-39_H,40-49_H,50-59_H,60-69_H,70-79_H,80-Inf_H,NC-NC_H,0-9_M,10-19_M,20-29_M,30-39_M,40-49_M,50-59_M,60-69_M,70-79_M,80-Inf_M,NC-NC_M,0-9_NC,10-19_NC,20-29_NC,30-39_NC,40-49_NC,50-59_NC,60-69_NC,70-79_NC,80-Inf_NC
GU,2020-10-31T00:00:00Z,2,4,5,5,7,7,3,1,2,0,4,5,4,4,6,4,3,1,2,0,0,0,0,0,0,0,0,0,0
HU,2020-10-31T00:00:00Z,11,9,7,11,8,14,13,9,10,0,13,12,10,12,25,16,9,11,14,0,0,0,0,0,0,0,0,0,0
J,2020-10-31T00:00:00Z,8,14,22,29,19,29,15,12,9,0,6,11,20,28,38,36,17,17,28,0,0,0,0,0,0,0,0,0,0
L,2020-10-31T00:00:00Z,5,8,6,5,11,10,3,6,1,0,1,7,3,9,7,16,9,4,8,0,0,0,0,0,0,0,0,0,0
LE,2020-10-31T00:00:00Z,5,10,11,14,23,18,19,13,19,0,3,13,9,22,32,30,16,14,39,0,0,0,0,0,0,0,0,0,0
LO,2020-10-31T00:00:00Z,8,11,7,4,8,18,8,11,5,0,6,10,7,14,12,14,2,6,11,0,0,0,0,0,0,0,0,0,0
M,2020-10-31T00:00:00Z,14,23,32,47,58,54,23,26,25,0,8,20,51,47,51,51,31,31,33,0,0,0,0,0,0,0,0,0,0
MA,2020-10-31T00:00:00Z,5,15,13,23,21,18,13,6,9,0,7,13,22,23,30,19,8,7,13,0,0,0,0,0,0,0,0,0,0
MU,2020-10-31T00:00:00Z,36,42,71,41,61,52,43,30,16,0,29,43,63,51,69,57,36,18,29,0,0,0,0,0,0,0,0,0,0
NA,2020-10-31T00:00:00Z,15,31,25,29,26,33,22,18,10,0,20,31,25,21,36,24,23,21,36,0,0,0,0,0,0,0,0,0,0
O,2020-10-31T00:00:00Z,2,4,12,14,18,18,16,18,24,0,7,11,11,16,20,21,15,14,48,0,0,0,0,0,0,0,0,0,0
P,2020-10-31T00:00:00Z,2,9,3,5,6,5,5,6,2,0,1,1,3,4,4,9,5,3,3,0,0,0,0,0,0,0,0,0,0
PM,2020-10-31T00:00:00Z,5,8,10,21,13,13,5,8,5,0,5,12,11,20,15,11,9,6,3,0,0,0,0,0,0,0,0,0,0
SA,2020-10-31T00:00:00Z,6,19,20,14,16,15,17,15,5,0,7,22,24,14,14,10,13,7,12,0,0,0,0,0,0,0,0,0,0
SE,2020-10-31T00:00:00Z,10,52,42,46,69,53,44,19,13,0,13,40,51,44,81,59,42,26,42,0,0,0,0,0,0,0,0,0,0
TE,2020-10-31T00:00:00Z,0,2,3,4,5,6,5,1,5,0,6,3,3,2,7,10,2,1,6,0,0,0,0,0,0,0,0,0,0
TO,2020-10-31T00:00:00Z,6,16,13,14,16,16,17,4,6,0,8,16,14,11,16,19,16,9,10,0,0,0,0,0,0,0,0,0,0
V,2020-10-31T00:00:00Z,37,52,55,46,77,60,42,34,9,0,25,71,70,57,80,68,46,26,15,0,0,0,0,0,0,0,0,0,0
VA,2020-10-31T00:00:00Z,7,22,17,10,27,17,20,15,11,0,15,15,21,15,26,27,23,10,23,0,0,0,0,0,0,0,0,0,0
Z,2020-10-31T00:00:00Z,16,27,34,34,37,48,41,24,19,2,15,25,35,29,59,41,33,16,37,2,0,0,0,0,0,0,1,0,0
ZA,2020-10-31T00:00:00Z,3,1,4,6,10,8,14,8,8,0,4,6,6,7,17,17,6,7,10,0,0,0,0,0,0,0,0,0,0
A,2020-11-01T00:00:00Z,15,25,11,24,25,28,24,9,12,0,17,28,26,24,32,30,12,16,19,0,0,0,0,0,0,0,0,0,0
AL,2020-11-01T00:00:00Z,5,5,9,5,13,8,6,2,2,0,4,11,6,15,10,5,6,2,4,0,0,0,0,0,0,0,0,0,0
B,2020-11-01T00:00:00Z,35,80,70,60,85,74,46,27,21,0,34,53,56,85,96,71,39,33,40,0,0,0,0,0,0,0,0,0,0
BA,2020-11-01T00:00:00Z,17,15,20,24,14,24,15,14,9,3,12,19,19,22,28,21,17,19,10,2,0,0,0,0,0,0,0,0,0
BI,2020-11-01T00:00:00Z,20,30,38,34,40,38,21,16,6,0,11,29,32,36,45,47,34,18,20,0,0,0,0,0,0,0,0,0,0
C,2020-11-01T00:00:00Z,7,6,7,14,20,12,17,13,8,0,12,11,13,14,28,13,8,13,28,0,0,0,0,0,0,0,0,0,0
CA,2020-11-01T00:00:00Z,9,22,16,9,16,20,14,11,5,0,7,19,17,17,26,21,19,4,8,0,0,0,0,0,0,0,0,0,0
CO,2020-11-01T00:00:00Z,6,9,14,12,16,33,15,11,4,0,4,8,21,14,21,26,11,15,6,0,0,0,0,0,0,0,0,0,0
GI,2020-11-01T00:00:00Z,7,20,19,7,12,10,6,6,5,0,8,11,13,14,23,22,5,5,9,0,0,0,0,0,0,0,0,0,0
GR,2020-11-01T00:00:00Z,5,4,10,12,21,17,8,13,9,0,5,12,17,16,15,17,17,13,23,0,0,0,0,0,0,0,0,0,0
GU,2020-11-01T00:00:00Z,0,2,2,0,4,4,2,0,3,0,0,0,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0
HU,2020-11-01T00:00:00Z,4,10,8,5,11,11,5,8,18,0,5,4,5,9,8,13,5,7,47,0,0,0,0,0,0,0,0,0,0
J,2020-11-01T00:00:00Z,13,16,19,26,20,35,29,14,12,0,5,12,27,32,33,46,20,15,39,0,0,0,0,0,0,0,0,0,0
L,2020-11-01T00:00:00Z,1,7,9,9,15,8,4,4,5,0,4,6,3,12,16,14,8,3,3,0,0,0,0,0,0,0,0,0,0
LE,2020-11-01T00:00:00Z,2,6,7,5,9,14,10,9,14,0,3,7,3,8,12,15,10,15,31,0,0,0,0,0,0,0,0,0,0
LO,2020-11-01T00:00:00Z,7,5,6,4,8,7,4,3,4,0,2,3,4,5,9,7,4,6,8,0,0,0,0,0,0,0,0,0,0
M,2020-11-01T00:00:00Z,16,18,38,46,60,36,40,15,15,1,10,10,25,39,52,38,24,15,30,0,0,0,0,0,0,0,0,0,0
MA,2020-11-01T00:00:00Z,0,5,9,13,17,12,14,9,4,0,4,2,13,17,26,14,8,3,13,0,0,0,0,0,0,0,0,0,0
MU,2020-11-01T00:00:00Z,26,33,42,36,44,37,12,20,12,0,21,25,38,28,49,43,25,17,27,0,0,0,0,0,0,0,0,0,0
NA,2020-11-01T00:00:00Z,20,40,22,37,40,46,30,18,11,0,25,42,26,41,40,43,13,16,23,0,0,0,0,0,0,0,0,0,0
O,2020-11-01T00:00:00Z,4,6,4,9,14,21,12,4,11,0,7,6,9,15,16,18,11,12,15,0,0,0,0,0,0,0,0,0,0
P,2020-11-01T00:00:00Z,4,7,5,4,5,6,7,1,2,0,7,5,6,1,9,7,6,1,2,0,0,0,0,0,0,0,0,0,0
PM,2020-11-01T00:00:00Z,4,11,9,11,15,13,7,6,2,0,3,9,10,13,13,8,4,5,0,0,0,0,0,0,0,0,0,0,0
SA,2020-11-01T00:00:00Z,3,8,4,1,5,7,6,4,6,0,0,3,3,4,5,4,1,5,4,0,0,0,0,0,0,0,0,0,0
SE,2020-11-01T00:00:00Z,7,35,26,26,41,31,28,17,15,0,14,22,30,41,62,43,22,22,15,0,0,0,0,0,0,0,0,0,0
TE,2020-11-01T00:00:00Z,0,7,5,3,5,4,3,2,4,0,2,5,1,9,9,8,2,2,2,0,0,0,0,0,0,0,0,0,0
TO,2020-11-01T00:00:00Z,11,5,8,10,16,8,12,5,12,0,6,10,7,23,13,21,12,5,16,0,0,0,0,0,0,0,0,0,0
V,2020-11-01T00:00:00Z,11,21,27,25,31,32,17,16,12,0,5,14,20,24,30,22,17,12,9,0,0,0,0,0,0,0,0,0,0
VA,2020-11-01T00:00:00Z,2,9,11,8,14,8,15,5,13,0,1,5,11,8,13,15,11,6,38,0,0,0,0,0,0,0,0,0,0
Z,2020-11-01T00:00:00Z,14,31,21,18,45,34,19,22,17,1,8,17,19,28,35,36,13,20,27,0,0,0,0,0,0,0,0,0,0
ZA,2020-11-01T00:00:00Z,0,1,2,0,3,2,9,6,7,0,1,1,4,4,3,5,6,0,15,0,0,0,0,0,0,0,0,0,0
A,2020-11-02T00:00:00Z,21,30,34,40,48,42,36,24,17,0,17,35,32,30,63,51,38,21,26,0,0,0,0,0,0,0,0,0,0
AL,2020-11-02T00:00:00Z,12,7,13,13,11,15,7,7,1,0,1,11,10,12,14,12,9,5,3,0,0,0,0,0,0,0,0,0,0
B,2020-11-02T00:00:00Z,99,292,233,217,369,247,159,99,90,0,129,269,270,276,332,297,168,117,174,0,0,0,0,0,0,0,0,0,0
BA,2020-11-02T00:00:00Z,2,10,17,16,13,16,19,9,18,0,8,7,23,21,19,21,9,19,45,0,0,0,0,0,0,0,0,0,0
BI,2020-11-02T00:00:00Z,8,39,34,29,49,47,27,15,9,0,18,45,35,49,45,47,26,14,17,0,0,0,0,0,0,0,0,0,0
C,2020-11-02T00:00:00Z,7,7,6,9,18,22,11,6,5,0,1,10,13,15,16,20,10,7,12,0,0,0,0,0,0,0,0,0,0
CA,2020-11-02T00:00:00Z,4,10,8,13,13,14,8,9,5,0,3,7,6,10,7,17,19,4,2,0,0,0,0,0,0,0,0,0,0
CO,2020-11-02T00:00:00Z,2,10,10,14,9,6,17,7,10,0,7,6,14,7,24,25,10,8,16,0,0,0,0,0,0,0,0,0,0
GI,2020-11-02T00:00:00Z,31,66,34,32,51,39,34,9,11,0,20,50,44,46,69,31,35,14,10,0,0,0,0,0,0,0,0,0,0
GR,2020-11-02T00:00:00Z,4,5,22,11,21,16,11,7,7,0,2,8,21,19,22,25,23,6,23,0,0,0,0,0,0,0,0,0,0
GU,2020-11-02T00:00:00Z,0,0,5,6,1,3,3,2,0,0,1,2,2,1,1,8,3,2,1,0,0,0,0,0,0,0,0,0,0
HU,2020-11-02T00:00:00Z,3,7,1,5,9,6,5,4,8,0,2,2,3,6,6,12,9,2,11,0,0,0,0,0,0,0,0,0,0
J,2020-11-02T00:00:00Z,4,12,9,23,16,31,15,9,9,0,1,9,14,18,15,27,13,4,6,0,0,0,0,0,0,0,0,0,0
L,2020-11-02T00:00:00Z,6,19,25,18,24,18,9,4,4,0,5,17,15,17,23,13,13,7,9,0,0,0,0,0,0,0,0,0,0
LE,2020-11-02T00:00:00Z,4,6,5,7,13,11,10,7,7,0,3,6,5,8,11,9,7,5,7,0,0,0,0,0,0,0,0,0,0
LO,2020-11-02T00:00:00Z,2,7,9,7,10,5,5,3,5,0,3,3,4,7,9,12,10,4,9,0,0,0,0,0,0,0,0,0,0
M,2020-11-02T00:00:00Z,6,25,38,43,55,35,20,23,24,0,12,23,48,39,51,37,28,17,27,0,0,0,0,0,0,0,0,0,0
MA,2020-11-02T00:00:00Z,1,6,8,19,12,13,7,6,7,0,0,2,11,13,12,11,3,5,11,0,0,0,0,0,0,0,0,0,0
MU,2020-11-02T00:00:00Z,23,39,44,35,61,46,46,12,13,0,15,30,42,42,50,61,36,25,33,0,0,0,0,0,0,0,0,0,0
NA,2020-11-02T00:00:00Z,16,37,20,17,39,41,21,15,4,0,19,32,24,25,37,52,20,17,16,0,0,0,0,0,0,0,0,0,0
O,2020-11-02T00:00:00Z,1,5,9,13,16,11,18,14,24,0,1,13,7,8,16,14,9,16,51,0,0,0,0,0,0,0,0,0,0
P,2020-11-02T00:00:00Z,6,6,11,2,5,12,5,1,3,0,7,3,3,10,6,9,2,3,4,0,0,0,0,0,0,0,0,0,0
PM,2020-11-02T00:00:00Z,4,6,14,11,16,17,7,12,3,0,6,8,4,15,19,11,14,8,2,0,0,0,0,0,0,0,0,0,0
SA,2020-11-02T00:00:00Z,8,13,8,3,5,14,5,12,6,0,3,13,10,2,18,15,9,3,11,0,0,0,0,0,0,0,0,0,0
SE,2020-11-02T00:00:00Z,12,26,24,27,42,42,22,10,13,0,11,24,31,33,43,38,18,13,21,0,0,0,0,0,0,0,0,0,0
TE,2020-11-02T00:00:00Z,0,2,0,5,2,2,0,0,3,0,0,0,2,2,3,3,2,1,3,0,0,0,0,0,0,0,0,0,0
TO,2020-11-02T00:00:00Z,15,25,20,24,32,31,27,15,18,0,18,18,27,26,24,27,24,17,14,0,0,0,0,0,0,0,0,0,0
V,2020-11-02T00:00:00Z,24,40,51,49,72,61,40,24,13,0,34,42,58,57,77,50,51,23,19,0,0,0,0,0,0,0,0,0,0
VA,2020-11-02T00:00:00Z,2,6,5,7,11,13,14,11,15,0,2,6,6,9,14,13,7,10,22,0,0,0,0,0,0,0,0,0,0
Z,2020-11-02T00:00:00Z,17,17,24,25,20,29,30,21,19,2,15,29,21,29,44,40,28,26,39,0,0,0,0,0,0,0,0,0,0
ZA,2020-11-02T00:00:00Z,0,0,1,1,5,1,1,2,10,0,0,0,2,1,7,3,4,1,17,0,0,0,0,0,0,0,0,0,0
A,2020-11-03T00:00:00Z,18,25,31,34,64,55,29,11,19,0,16,32,37,46,70,54,34,26,26,0,0,0,0,0,0,0,0,0,0
AL,2020-11-03T00:00:00Z,9,11,11,13,19,18,12,3,3,0,2,5,18,18,16,10,6,3,3,0,0,0,0,0,0,0,0,0,0
B,2020-11-03T00:00:00Z,119,327,207,227,316,252,151,103,92,0,142,287,244,283,333,284,163,111,167,0,0,0,0,0,0,0,0,0,0
BA,2020-11-03T00:00:00Z,5,15,19,17,26,15,8,10,8,5,11,12,25,18,22,33,8,12,12,1,0,0,0,0,0,0,0,0,0
BI,2020-11-03T00:00:00Z,14,28,43,39,54,48,49,19,14,0,16,48,38,42,44,41,29,25,23,0,0,0,0,0,0,0,0,0,0
C,2020-11-03T00:00:00Z,7,12,11,20,23,21,13,5,7,0,3,7,14,21,25,22,10,11,13,0,0,0,0,0,0,0,0,0,0
CA,2020-11-03T00:00:00Z,4,11,24,39,25,25,13,7,14,0,5,27,25,21,29,21,6,16,18,0,0,0,0,0,0,0,0,0,0
CO,2020-11-03T00:00:00Z,9,18,27,17,42,33,12,14,7,0,9,17,30,27,26,27,21,14,11,0,0,0,0,0,0,0,0,0,0
GI,2020-11-03T00:00:00Z,31,58,30,32,49,41,38,15,8,0,26,65,34,46,51,39,25,15,16,0,0,0,0,0,0,0,0,0,0
GR,2020-11-03T00:00:00Z,24,51,44,42,84,69,56,29,20,0,21,49,69,88,115,87,42,30,48,0,0,0,0,0,0,0,0,0,0
GU,2020-11-03T00:00:00Z,3,6,4,6,9,5,12,0,4,0,4,5,5,6,6,10,4,1,5,0,0,0,0,0,0,0,0,0,0
HU,2020-11-03T00:00:00Z,7,6,14,11,15,16,10,6,5,0,12,11,13,12,23,13,11,4,12,0,0,0,0,0,0,0,0,0,0
J,2020-11-03T00:00:00Z,7,19,26,28,36,38,9,6,19,0,12,21,25,21,25,46,19,14,29,0,0,0,0,0,0,0,0,0,0
L,2020-11-03T00:00:00Z,9,26,13,9,30,17,11,2,9,0,8,16,12,17,32,24,14,7,15,0,0,0,0,0,0,0,0,0,0
LE,2020-11-03T00:00:00Z,8,3,16,13,15,14,18,8,11,0,7,5,9,7,9,18,13,5,13,0,0,0,0,0,0,0,0,0,0
LO,2020-11-03T00:00:00Z,5,9,12,9,14,14,8,11,11,0,6,5,9,21,20,25,15,8,11,0,0,0,0,0,0,0,0,0,0
M,2020-11-03T00:00:00Z,52,124,192,183,241,220,120,66,29,1,65,126,221,200,248,218,108,54,79,0,0,0,0,0,0,0,0,0,0
MA,2020-11-03T00:00:00Z,12,22,24,32,42,35,23,13,9,0,12,15,26,40,45,40,18,17,10,0,0,0,0,0,0,0,0,0,0
MU,2020-11-03T00:00:00Z,30,59,84,65,94,73,67,29,19,0,31,45,84,87,118,95,64,32,32,0,0,0,0,0,0,0,0,0,0
NA,2020-11-03T00:00:00Z,16,25,14,22,31,28,10,8,5,1,19,27,28,15,31,29,18,7,19,0,0,0,0,0,0,0,0,0,0
O,2020-11-03T00:00:00Z,5,6,10,10,19,30,25,16,12,0,8,8,4,21,31,27,23,5,31,0,0,0,0,0,0,0,0,0,0
P,2020-11-03T00:00:00Z,3,4,6,5,10,5,8,7,5,0,6,4,8,4,6,7,5,5,13,0,0,0,0,0,0,0,0,0,0
PM,2020-11-03T00:00:00Z,11,14,26,18,22,16,14,9,4,0,7,21,29,25,25,15,18,11,4,0,0,0,0,0,0,0,0,0,0
SA,2020-11-03T00:00:00Z,5,11,19,9,12,12,7,3,6,0,2,7,16,10,13,12,6,4,6,0,0,0,0,0,0,0,0,0,0
SE,2020-11-03T00:00:00Z,21,59,47,70,91,74,46,31,20,0,9,58,73,88,114,94,53,28,44,0,0,0,0,0,0,0,0,0,0
TE,2020-11-03T00:00:00Z,1,4,3,1,9,4,3,0,4,0,2,6,7,7,6,8,3,5,2,0,0,0,0,0,0,0,0,0,0
TO,2020-11-03T00:00:00Z,12,35,18,25,30,26,19,11,18,0,12,24,26,31,38,33,25,15,47,0,0,0,0,0,0,0,0,0,0
V,2020-11-03T00:00:00Z,50,60,64,79,89,108,61,37,23,0,47,61,84,81,92,77,82,36,33,0,0,0,0,0,0,0,0,0,0
VA,2020-11-03T00:00:00Z,15,15,23,23,30,34,16,16,8,0,8,26,21,27,33,33,29,17,22,0,0,0,0,0,0,0,0,0,0
Z,2020-11-03T00:00:00Z,18,42,24,28,52,41,26,12,15,0,6,22,35,31,61,51,37,20,18,0,0,0,0,0,0,0,0,0,0
ZA,2020-11-03T00:00:00Z,1,1,3,3,5,4,3,4,8,0,0,4,2,6,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0
A,2020-11-04T00:00:00Z,18,45,33,51,77,62,30,24,11,0,26,42,56,45,63,74,36,27,21,0,0,0,0,0,0,0,0,0,0
