pp,psoe,distrito,seccion,cod_muni,total_votes,tract_code,share_pp,share_psoe
251,40,01,020,007,480,2800701020,0.5229166666666667,0.08333333333333333
308,105,02,001,007,607,2800702001,0.5074135090609555,0.17298187808896212
241,83,02,002,007,500,2800702002,0.482,0.166
223,61,02,003,007,447,2800702003,0.4988814317673378,0.13646532438478748
215,83,02,003,007,454,2800702003,0.473568281938326,0.1828193832599119
180,72,02,004,007,376,2800702004,0.4787234042553192,0.19148936170212766
163,41,02,004,007,326,2800702004,0.5,0.12576687116564417
218,68,02,005,007,411,2800702005,0.5304136253041363,0.1654501216545012
172,65,02,005,007,366,2800702005,0.46994535519125685,0.17759562841530055
254,62,02,006,007,459,2800702006,0.5533769063180828,0.13507625272331156
268,59,02,006,007,477,2800702006,0.5618448637316562,0.12368972746331237
245,68,02,007,007,479,2800702007,0.511482254697286,0.1419624217118998
237,73,02,008,007,443,2800702008,0.5349887133182845,0.16478555304740405
168,69,02,009,007,369,2800702009,0.45528455284552843,0.18699186991869918
211,53,02,009,007,402,2800702009,0.5248756218905473,0.1318407960199005
285,83,02,010,007,600,2800702010,0.475,0.13833333333333334
169,77,02,011,007,381,2800702011,0.4435695538057743,0.2020997375328084
160,105,02,011,007,379,2800702011,0.42216358839050133,0.2770448548812665
216,100,02,012,007,549,2800702012,0.39344262295081966,0.18214936247723132
119,77,02,013,007,344,2800702013,0.34593023255813954,0.2238372093023256
130,81,02,013,007,351,2800702013,0.37037037037037035,0.23076923076923078
144,61,02,014,007,342,2800702014,0.42105263157894735,0.1783625730994152
179,75,02,014,007,395,2800702014,0.4531645569620253,0.189873417721519
215,98,02,015,007,536,2800702015,0.40111940298507465,0.1828358208955224
263,106,02,015,007,622,2800702015,0.4228295819935691,0.17041800643086816
256,118,02,016,007,644,2800702016,0.39751552795031053,0.18322981366459629
259,132,02,016,007,648,2800702016,0.39969135802469136,0.2037037037037037
160,69,02,017,007,379,2800702017,0.42216358839050133,0.1820580474934037
188,78,02,017,007,459,2800702017,0.4095860566448802,0.16993464052287582
253,85,02,019,007,567,2800702019,0.4462081128747795,0.14991181657848324
251,81,02,019,007,578,2800702019,0.4342560553633218,0.14013840830449828
160,105,02,020,007,432,2800702020,0.37037037037037035,0.24305555555555555
199,76,02,020,007,442,2800702020,0.4502262443438914,0.17194570135746606
253,100,02,021,007,561,2800702021,0.45098039215686275,0.17825311942959002
252,130,02,021,007,582,2800702021,0.4329896907216495,0.22336769759450173
160,108,02,022,007,467,2800702022,0.3426124197002141,0.23126338329764454
174,122,02,022,007,459,2800702022,0.3790849673202614,0.2657952069716776
263,79,02,023,007,466,2800702023,0.5643776824034334,0.16952789699570817
293,84,02,024,007,555,2800702024,0.527927927927928,0.15135135135135136
275,93,02,025,007,538,2800702025,0.5111524163568774,0.17286245353159851
184,76,02,026,007,406,2800702026,0.45320197044334976,0.18719211822660098
165,68,02,027,007,370,2800702027,0.44594594594594594,0.1837837837837838
167,51,02,027,007,344,2800702027,0.48546511627906974,0.14825581395348839
159,101,02,028,007,427,2800702028,0.37236533957845436,0.23653395784543327
156,87,02,028,007,418,2800702028,0.37320574162679426,0.20813397129186603
144,100,02,029,007,380,2800702029,0.37894736842105264,0.2631578947368421
150,103,02,029,007,415,2800702029,0.3614457831325301,0.24819277108433735
167,56,02,030,007,394,2800702030,0.42385786802030456,0.14213197969543148
164,38,02,030,007,363,2800702030,0.45179063360881544,0.1046831955922865
204,90,02,031,007,537,2800702031,0.37988826815642457,0.16759776536312848
181,97,02,031,007,497,2800702031,0.3641851106639839,0.19517102615694165
240,94,02,032,007,558,2800702032,0.43010752688172044,0.16845878136200718
271,55,02,032,007,546,2800702032,0.49633699633699635,0.10073260073260074
187,72,02,033,007,560,2800702033,0.3339285714285714,0.12857142857142856
158,100,02,033,007,531,2800702033,0.2975517890772128,0.18832391713747645
180,70,02,034,007,437,2800702034,0.41189931350114417,0.16018306636155608
260,107,02,034,007,654,2800702034,0.39755351681957185,0.1636085626911315
242,85,02,034,007,562,2800702034,0.4306049822064057,0.1512455516014235
304,90,02,035,007,682,2800702035,0.44574780058651026,0.13196480938416422
324,132,02,035,007,728,2800702035,0.44505494505494503,0.1813186813186813
246,99,02,036,007,553,2800702036,0.4448462929475588,0.17902350813743217
153,56,02,037,007,407,2800702037,0.3759213759213759,0.1375921375921376
180,57,02,037,007,430,2800702037,0.4186046511627907,0.1325581395348837
231,87,02,038,007,542,2800702038,0.4261992619926199,0.16051660516605165
301,81,02,038,007,620,2800702038,0.4854838709677419,0.13064516129032258
218,106,03,001,007,502,2800703001,0.4342629482071713,0.21115537848605578
208,123,03,001,007,491,2800703001,0.42362525458248473,0.2505091649694501
203,140,03,002,007,514,2800703002,0.3949416342412451,0.2723735408560311
183,114,03,003,007,457,2800703003,0.40043763676148797,0.24945295404814005
110,92,03,004,007,313,2800703004,0.3514376996805112,0.2939297124600639
88,82,03,004,007,263,2800703004,0.33460076045627374,0.311787072243346
142,91,03,005,007,363,2800703005,0.39118457300275483,0.25068870523415976
145,107,03,005,007,407,2800703005,0.35626535626535627,0.2628992628992629
162,113,03,006,007,451,2800703006,0.35920177383592017,0.25055432372505543
145,111,03,007,007,436,2800703007,0.33256880733944955,0.2545871559633027
168,105,03,008,007,426,2800703008,0.39436619718309857,0.24647887323943662
189,74,03,009,007,388,2800703009,0.48711340206185566,0.19072164948453607
178,63,03,009,007,358,2800703009,0.4972067039106145,0.17597765363128492
128,107,03,010,007,359,2800703010,0.3565459610027855,0.298050139275766
112,92,03,010,007,326,2800703010,0.34355828220858897,0.2822085889570552
245,110,03,011,007,533,2800703011,0.4596622889305816,0.20637898686679174
227,114,03,012,007,522,2800703012,0.43486590038314177,0.21839080459770116
237,121,03,012,007,590,2800703012,0.4016949152542373,0.20508474576271185
176,97,03,013,007,439,2800703013,0.4009111617312073,0.22095671981776766
186,62,03,013,007,415,2800703013,0.44819277108433736,0.1493975903614458
165,89,03,014,007,434,2800703014,0.38018433179723504,0.20506912442396313
189,64,03,014,007,438,2800703014,0.4315068493150685,0.1461187214611872
170,68,03,015,007,391,2800703015,0.43478260869565216,0.17391304347826086
164,84,03,015,007,424,2800703015,0.3867924528301887,0.19811320754716982
150,69,03,016,007,355,2800703016,0.4225352112676056,0.19436619718309858
145,85,03,016,007,383,2800703016,0.3785900783289817,0.22193211488250653
154,92,03,017,007,403,2800703017,0.38213399503722084,0.228287841191067
144,86,03,017,007,360,2800703017,0.4,0.2388888888888889
177,89,03,018,007,421,2800703018,0.42042755344418054,0.21140142517814728
196,105,03,018,007,454,2800703018,0.43171806167400884,0.23127753303964757
151,101,03,019,007,437,2800703019,0.34553775743707094,0.2311212814645309
199,102,03,019,007,480,2800703019,0.41458333333333336,0.2125
156,76,03,020,007,357,2800703020,0.4369747899159664,0.21288515406162464
168,73,03,020,007,370,2800703020,0.4540540540540541,0.1972972972972973
180,78,03,021,007,401,2800703021,0.4488778054862843,0.19451371571072318
156,79,03,021,007,381,2800703021,0.4094488188976378,0.2073490813648294
210,115,03,022,007,509,2800703022,0.412573673870334,0.22593320235756384
204,122,03,023,007,497,2800703023,0.4104627766599598,0.2454728370221328
162,60,03,024,007,351,2800703024,0.46153846153846156,0.17094017094017094
139,68,03,024,007,334,2800703024,0.4161676646706587,0.20359281437125748
125,66,03,025,007,293,2800703025,0.42662116040955633,0.22525597269624573
118,78,03,025,007,289,2800703025,0.4083044982698962,0.2698961937716263
163,108,03,026,007,442,2800703026,0.36877828054298645,0.24434389140271492
185,113,03,027,007,467,2800703027,0.3961456102783726,0.24197002141327623
165,80,03,028,007,356,2800703028,0.46348314606741575,0.2247191011235955
157,120,03,029,007,505,2800703029,0.3108910891089109,0.2376237623762376
142,115,04,001,007,403,2800704001,0.3523573200992556,0.2853598014888337
139,131,04,002,007,423,2800704002,0.32860520094562645,0.30969267139479906
98,91,04,003,007,276,2800704003,0.35507246376811596,0.32971014492753625
86,76,04,003,007,260,2800704003,0.33076923076923076,0.2923076923076923
91,78,04,004,007,248,2800704004,0.36693548387096775,0.31451612903225806
89,81,04,004,007,273,2800704004,0.326007326007326,0.2967032967032967
151,150,04,005,007,489,2800704005,0.30879345603271985,0.3067484662576687
181,137,04,006,007,497,2800704006,0.3641851106639839,0.27565392354124746
226,130,04,007,007,546,2800704007,0.4139194139194139,0.23809523809523808
203,140,04,007,007,573,2800704007,0.3542757417102967,0.2443280977312391
218,126,04,008,007,521,2800704008,0.418426103646833,0.2418426103646833
195,127,04,008,007,509,2800704008,0.3831041257367387,0.24950884086444008
121,78,04,009,007,322,2800704009,0.37577639751552794,0.2422360248447205
102,86,04,009,007,325,2800704009,0.31384615384615383,0.26461538461538464
109,116,04,010,007,361,2800704010,0.30193905817174516,0.32132963988919666
211,157,04,011,007,595,2800704011,0.3546218487394958,0.2638655462184874
219,135,04,012,007,537,2800704012,0.40782122905027934,0.25139664804469275
114,81,04,013,007,295,2800704013,0.3864406779661017,0.2745762711864407
87,87,04,013,007,289,2800704013,0.30103806228373703,0.30103806228373703
163,128,04,014,007,523,2800704014,0.31166347992351817,0.2447418738049713
180,113,04,015,007,491,2800704015,0.3665987780040733,0.23014256619144602
164,122,04,015,007,508,2800704015,0.3228346456692913,0.24015748031496062
151,92,04,016,007,355,2800704016,0.4253521126760563,0.2591549295774648
171,96,04,016,007,383,2800704016,0.4464751958224543,0.2506527415143603
199,141,04,017,007,547,2800704017,0.36380255941499084,0.2577696526508227
201,89,04,018,007,467,2800704018,0.430406852248394,0.1905781584582441
205,109,04,018,007,524,2800704018,0.39122137404580154,0.20801526717557253
127,85,04,019,007,302,2800704019,0.4205298013245033,0.2814569536423841
135,90,04,019,007,329,2800704019,0.41033434650455924,0.2735562310030395
205,128,04,020,007,550,2800704020,0.37272727272727274,0.23272727272727273
197,115,04,020,007,523,2800704020,0.37667304015296366,0.2198852772466539
109,62,04,021,007,284,2800704021,0.38380281690140844,0.21830985915492956
112,79,04,021,007,309,2800704021,0.36245954692556637,0.255663430420712
127,72,04,022,007,332,2800704022,0.3825301204819277,0.21686746987951808
135,87,04,022,007,352,2800704022,0.3835227272727273,0.2471590909090909
174,78,04,023,007,406,2800704023,0.42857142857142855,0.1921182266009852
184,102,04,023,007,496,2800704023,0.3709677419354839,0.2056451612903226
181,69,04,023,007,432,2800704023,0.41898148148148145,0.1597222222222222
221,102,04,024,007,534,2800704024,0.41385767790262173,0.19101123595505617
220,99,04,024,007,523,2800704024,0.42065009560229444,0.18929254302103252
156,87,04,025,007,456,2800704025,0.34210526315789475,0.19078947368421054
222,106,04,025,007,582,2800704025,0.38144329896907214,0.18213058419243985
218,89,04,025,007,524,2800704025,0.41603053435114506,0.16984732824427481
300,119,04,026,007,668,2800704026,0.4491017964071856,0.1781437125748503
294,115,04,026,007,643,2800704026,0.4572317262830482,0.17884914463452567
189,78,04,027,007,454,2800704027,0.41629955947136565,0.17180616740088106
267,132,04,027,007,644,2800704027,0.41459627329192544,0.20496894409937888
226,96,04,027,007,565,2800704027,0.4,0.16991150442477876
216,72,04,028,007,469,2800704028,0.4605543710021322,0.1535181236673774
262,114,04,028,007,632,2800704028,0.41455696202531644,0.18037974683544303
230,101,04,028,007,536,2800704028,0.4291044776119403,0.1884328358208955
166,52,04,029,007,334,2800704029,0.49700598802395207,0.15568862275449102
175,69,04,029,007,361,2800704029,0.48476454293628807,0.19113573407202217
137,93,04,030,007,488,2800704030,0.2807377049180328,0.19057377049180327
186,96,04,030,007,574,2800704030,0.3240418118466899,0.1672473867595819
157,102,04,030,007,500,2800704030,0.314,0.204
162,87,04,031,007,515,2800704031,0.3145631067961165,0.16893203883495145
166,79,04,031,007,478,2800704031,0.3472803347280335,0.16527196652719664
199,103,04,032,007,616,2800704032,0.32305194805194803,0.1672077922077922
212,88,04,032,007,626,2800704032,0.33865814696485624,0.14057507987220447
225,98,04,033,007,585,2800704033,0.38461538461538464,0.1675213675213675
250,127,04,033,007,708,2800704033,0.3531073446327684,0.17937853107344634
252,98,04,033,007,680,2800704033,0.37058823529411766,0.14411764705882352
117,83,04,034,007,413,2800704034,0.28329297820823246,0.2009685230024213
173,94,04,034,007,520,2800704034,0.3326923076923077,0.18076923076923077
139,81,04,034,007,475,2800704034,0.2926315789473684,0.1705263157894737
150,84,04,035,007,479,2800704035,0.31315240083507306,0.17536534446764093
168,95,04,035,007,492,2800704035,0.34146341463414637,0.19308943089430894
134,83,04,035,007,472,2800704035,0.2838983050847458,0.17584745762711865
206,55,01,001,008,412,2800801001,0.5,0.13349514563106796
262,87,01,001,008,552,2800801001,0.4746376811594203,0.15760869565217392
226,93,01,001,008,515,2800801001,0.4388349514563107,0.18058252427184465
399,25,01,001,009,553,2800901001,0.7215189873417721,0.045207956600361664
415,26,01,001,009,590,2800901001,0.7033898305084746,0.04406779661016949
428,19,01,001,009,584,2800901001,0.7328767123287672,0.032534246575342464
175,89,01,002,009,447,2800901002,0.39149888143176736,0.19910514541387025
214,129,01,002,009,597,2800901002,0.35845896147403683,0.21608040201005024
203,91,01,002,009,510,2800901002,0.3980392156862745,0.1784313725490196
225,64,01,003,009,462,2800901003,0.487012987012987,0.13852813852813853
226,90,01,003,009,443,2800901003,0.510158013544018,0.20316027088036118
201,75,01,004,009,434,2800901004,0.4631336405529954,0.1728110599078341
191,83,01,004,009,434,2800901004,0.4400921658986175,0.1912442396313364
200,64,01,005,009,393,2800901005,0.5089058524173028,0.1628498727735369
188,95,01,005,009,451,2800901005,0.41685144124168516,0.2106430155210643
203,93,01,005,009,455,2800901005,0.4461538461538462,0.2043956043956044
186,67,01,006,009,389,2800901006,0.4781491002570694,0.17223650385604114
187,53,01,006,009,390,2800901006,0.4794871794871795,0.1358974358974359
317,100,01,007,009,646,2800901007,0.4907120743034056,0.15479876160990713
317,108,01,007,009,672,2800901007,0.47172619047619047,0.16071428571428573
253,90,01,008,009,553,2800901008,0.45750452079566006,0.162748643761302
323,45,01,008,009,571,2800901008,0.5656742556917689,0.07880910683012259
321,64,01,008,009,599,2800901008,0.5358931552587646,0.10684474123539232
257,102,01,009,009,613,2800901009,0.4192495921696574,0.16639477977161501
281,78,01,009,009,646,2800901009,0.43498452012383904,0.12074303405572756
192,58,01,001,010,415,2801001001,0.46265060240963857,0.13975903614457832
215,53,01,001,010,524,2801001001,0.41030534351145037,0.10114503816793893
169,66,01,001,010,437,2801001001,0.38672768878718533,0.15102974828375287
300,107,01,002,010,635,2801001002,0.47244094488188976,0.16850393700787403
286,95,01,002,010,645,2801001002,0.4434108527131783,0.14728682170542637
227,44,01,003,010,448,2801001003,0.5066964285714286,0.09821428571428571
278,54,01,003,010,553,2801001003,0.5027124773960217,0.09764918625678119
243,49,01,003,010,487,2801001003,0.4989733059548255,0.10061601642710473
289,68,01,004,010,525,2801001004,0.5504761904761905,0.1295238095238095
235,70,01,004,010,465,2801001004,0.5053763440860215,0.15053763440860216
300,61,01,005,010,580,2801001005,0.5172413793103449,0.10517241379310345
322,60,01,005,010,622,2801001005,0.5176848874598071,0.09646302250803858
166,51,01,006,010,367,2801001006,0.45231607629427795,0.13896457765667575
162,48,01,006,010,385,2801001006,0.42077922077922075,0.12467532467532468
185,57,01,007,010,392,2801001007,0.4719387755102041,0.14540816326530612
210,46,01,007,010,404,2801001007,0.5198019801980198,0.11386138613861387
193,51,01,008,010,367,2801001008,0.5258855585831063,0.13896457765667575
174,52,01,008,010,344,2801001008,0.5058139534883721,0.1511627906976744
135,48,01,001,011,318,2801101001,0.42452830188679247,0.1509433962264151
167,73,01,001,012,362,2801201001,0.4613259668508287,0.20165745856353592
200,50,01,001,012,369,2801201001,0.5420054200542005,0.13550135501355012
162,43,01,001,013,322,2801301001,0.5031055900621118,0.13354037267080746
178,63,01,001,013,362,2801301001,0.49171270718232046,0.17403314917127072
